Classroom,ID,Maze Source,Name,Type,Description,Size,Solved by,Created at,Updated at,Gem,Heart,Enemy,Obstacle,Action,Condition,Selection,Repetition,Solution,Life,Steps,Solving Time,Time user enters maze,Time script button is clicked,Time execute button is clicked,Time maze is solved,Time maze is published,Maze Solution
T1,1532,689,Commands_Lesson 3,tutorial,,7x7,396,2023-08-21T00:48:00.000,2023-08-21T00:48:00.000,0,0,0,33,7,4,0,4,15,300,12,204.561203,21/08/2023 8:45,21/08/2023 8:45,21/08/2023 8:48,21/08/2023 8:48,,"repeatCount = 1;
while (repeatCount < 5)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 5)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}"
T1,1396,687,Commands_Lesson 1,tutorial,,3x8,372,2023-08-21T00:39:40.000,2023-08-22T12:30:52.000,0,0,0,16,1,1,0,1,3,300,3,29.49799919,22/08/2023 8:31,22/08/2023 8:31,22/08/2023 8:31,22/08/2023 8:31,,"repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}"
T1,1421,687,Commands_Lesson 1,tutorial,,3x8,401,2023-08-21T00:43:21.000,2023-08-21T00:44:04.000,0,0,0,16,3,0,0,0,3,300,3,36.86899948,21/08/2023 8:43,21/08/2023 8:43,21/08/2023 8:44,21/08/2023 8:44,,"moveForward
moveForward
moveForward"
T1,1429,687,Commands_Lesson 1,tutorial,,3x8,386,2023-08-21T00:43:46.000,2023-08-21T00:43:46.000,0,0,0,16,3,1,0,1,5,300,3,256.6283875,21/08/2023 8:39,21/08/2023 8:42,21/08/2023 8:44,21/08/2023 8:44,,"while (NotReachDest)
{
    moveForward
    moveForward
    moveForward
}"
T1,1536,688,Commands_Lesson 2,tutorial,,7x7,386,2023-08-21T00:48:04.000,2023-08-21T00:48:04.000,0,0,1,32,18,2,1,1,22,300,6,241.0449982,21/08/2023 8:44,21/08/2023 8:44,21/08/2023 8:48,21/08/2023 8:48,,"while (NotReachDest)
{
    if (Dir == ""Right"")
    {
        turnRight
        moveForward
        moveForward
        turnLeft
        moveForward
        attack
        attack
        moveForward
        moveForward
        turnRight
        moveForward
    }
    else
    {
        moveForward
        moveForward
        moveForward
        turnRight
        moveForward
        moveForward
        moveForward
    }
}"
T1,1422,687,Commands_Lesson 1,tutorial,,3x8,378,2023-08-21T00:43:22.000,2023-08-21T00:44:02.000,0,0,0,16,3,0,0,0,3,300,3,13.91530037,21/08/2023 8:43,21/08/2023 8:44,21/08/2023 8:44,21/08/2023 8:44,,"moveForward
moveForward
moveForward"
T1,1472,688,Commands_Lesson 2,tutorial,,7x7,378,2023-08-21T00:45:48.000,2023-08-21T00:45:48.000,0,0,1,32,7,0,0,0,7,300,6,93.7519989,21/08/2023 8:44,21/08/2023 8:44,21/08/2023 8:46,21/08/2023 8:46,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,1543,689,Commands_Lesson 3,tutorial,,7x7,378,2023-08-21T00:48:15.000,2023-08-21T00:48:15.000,0,0,0,33,15,0,0,0,15,300,12,139.5921021,21/08/2023 8:46,21/08/2023 8:47,21/08/2023 8:48,21/08/2023 8:48,,"moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1474,687,Commands_Lesson 1,tutorial,,3x8,451,2023-08-21T00:45:56.000,2023-08-21T00:46:20.000,0,0,0,16,3,0,0,0,3,300,3,16.51499939,21/08/2023 8:46,21/08/2023 8:46,21/08/2023 8:46,21/08/2023 8:46,,"moveForward
moveForward
moveForward"
T1,1513,688,Commands_Lesson 2,tutorial,,7x7,451,2023-08-21T00:47:16.000,2023-08-21T00:47:16.000,0,0,1,32,7,0,0,0,7,300,6,50.61600113,21/08/2023 8:46,21/08/2023 8:47,21/08/2023 8:47,21/08/2023 8:47,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,1405,687,Commands_Lesson 1,tutorial,,3x8,416,2023-08-21T00:42:10.000,2023-08-21T00:42:10.000,0,0,0,16,6,0,0,0,6,300,3,60.19400024,21/08/2023 8:41,21/08/2023 8:42,21/08/2023 8:42,21/08/2023 8:42,,"moveForward
moveForward
moveForward
moveForward
moveForward
moveForward"
T1,1420,688,Commands_Lesson 2,tutorial,,7x7,416,2023-08-21T00:43:18.000,2023-08-21T00:43:18.000,0,0,1,32,7,0,0,0,7,300,6,48.68500137,21/08/2023 8:42,21/08/2023 8:43,21/08/2023 8:43,21/08/2023 8:43,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,1551,687,Commands_Lesson 1,tutorial,,3x8,388,2023-08-21T00:48:28.000,2023-08-21T00:48:28.000,0,0,0,16,4,1,1,0,6,300,3,349.8482971,21/08/2023 8:43,21/08/2023 8:43,21/08/2023 8:48,21/08/2023 8:48,,"moveForward
repeatCount = 1;
if (repeatCount < 2)
{
    repeatCount add 1
    moveForward
}
else
{
    attack
}
moveForward"
T1,1648,688,Commands_Lesson 2,tutorial,,7x7,417,2023-08-21T00:51:40.000,2023-08-21T00:51:40.000,0,0,1,32,7,0,0,0,7,300,6,157.6950989,21/08/2023 8:49,21/08/2023 8:49,21/08/2023 8:51,21/08/2023 8:51,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,1600,689,Commands_Lesson 3,tutorial,,7x7,421,2023-08-21T00:49:59.000,2023-08-21T00:49:59.000,0,0,0,33,15,0,0,0,15,300,12,82.83119965,21/08/2023 8:48,21/08/2023 8:49,21/08/2023 8:50,21/08/2023 8:50,,"moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1670,690,Commands_Lesson 4,tutorial,,7x7,421,2023-08-21T00:52:28.000,2023-08-21T00:52:28.000,1,0,1,32,8,0,0,0,8,300,6,117.0656967,21/08/2023 8:51,21/08/2023 8:51,21/08/2023 8:52,21/08/2023 8:52,,"moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1594,691,Commands_Lesson 5,tutorial,,9x6,407,2023-08-21T00:49:48.000,2023-08-21T00:49:48.000,0,0,1,31,7,0,0,0,7,260,5,52.44860077,21/08/2023 8:49,21/08/2023 8:49,21/08/2023 8:50,21/08/2023 8:50,,"moveForward
turnRight
moveForward
attack
moveForward
moveForward
moveForward"
T1,1586,689,Commands_Lesson 3,tutorial,,7x7,409,2023-08-21T00:49:40.000,2023-08-21T00:49:40.000,0,0,0,33,18,0,0,0,18,300,12,70.52400208,21/08/2023 8:48,21/08/2023 8:49,21/08/2023 8:50,21/08/2023 8:50,,"moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,1769,,Commands_Lesson 2,tutorial,,7x7,381,2023-08-21T00:56:01.000,,0,0,1,32,8,0,0,0,8,300,6,409.7550049,21/08/2023 8:49,21/08/2023 8:49,21/08/2023 8:56,21/08/2023 8:56,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward"
T1,1621,690,Commands_Lesson 4,tutorial,,7x7,409,2023-08-21T00:50:41.000,2023-08-21T00:50:41.000,1,0,1,32,9,0,0,0,9,300,6,55.70999908,21/08/2023 8:50,21/08/2023 8:50,21/08/2023 8:51,21/08/2023 8:51,,"moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,1678,691,Commands_Lesson 5,tutorial,,9x6,409,2023-08-21T00:52:37.000,2023-08-21T00:52:37.000,0,0,1,31,7,0,0,0,7,280,5,103.8529968,21/08/2023 8:51,21/08/2023 8:51,21/08/2023 8:52,21/08/2023 8:53,,"moveForward
turnRight
moveForward
attack
moveForward
moveForward
moveForward"
T1,1733,692,Commands_Lesson 6,tutorial,,7x10,409,2023-08-21T00:54:51.000,2023-08-21T00:54:51.000,1,1,4,38,15,0,0,0,15,90,13,126.2949982,21/08/2023 8:53,21/08/2023 8:53,21/08/2023 8:55,21/08/2023 8:55,,"moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward"
T1,1683,689,Commands_Lesson 3,tutorial,,7x7,374,2023-08-21T00:52:45.000,2023-08-21T00:52:45.000,0,0,0,33,11,11,7,4,33,300,12,278.1270142,21/08/2023 8:48,21/08/2023 8:48,21/08/2023 8:53,21/08/2023 8:53,,"if (NotReachDest)
{
    moveForward
}
repeatCount = 1;
while (repeatCount < 5)
{
    repeatCount add 1
    moveForward
}
if (NotReachDest)
{
    turnRight
}
if (NotReachDest)
{
    moveForward
}
repeatCount = 1;
while (repeatCount < 5)
{
    repeatCount add 1
    moveForward
}
if (NotReachDest)
{
    turnRight
}
if (NotReachDest)
{
    moveForward
}
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
if (NotReachDest)
{
    turnRight
}
if (NotReachDest)
{
    moveForward
}
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}"
T1,1651,689,Commands_Lesson 3,tutorial,,7x7,410,2023-08-21T00:51:45.000,2023-08-21T00:51:45.000,0,0,0,33,15,0,0,0,15,300,12,188.4029999,21/08/2023 8:49,21/08/2023 8:49,21/08/2023 8:52,21/08/2023 8:52,,"moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1687,690,Commands_Lesson 4,tutorial,,7x7,410,2023-08-21T00:52:48.000,2023-08-21T00:52:48.000,1,0,1,32,8,0,0,0,8,300,6,56.10739899,21/08/2023 8:52,21/08/2023 8:52,21/08/2023 8:53,21/08/2023 8:53,,"moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1729,691,Commands_Lesson 5,tutorial,,9x6,410,2023-08-21T00:54:41.000,2023-08-21T00:54:41.000,0,0,1,31,17,0,0,0,17,300,13,100.899498,21/08/2023 8:53,21/08/2023 8:53,21/08/2023 8:55,21/08/2023 8:55,,"moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1613,691,Commands_Lesson 5,tutorial,,9x6,377,2023-08-21T00:50:24.000,2023-08-21T00:50:24.000,0,0,1,31,16,0,0,0,16,300,13,77.71179962,21/08/2023 8:49,21/08/2023 8:49,21/08/2023 8:50,21/08/2023 8:50,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1675,692,Commands_Lesson 6,tutorial,,7x10,377,2023-08-21T00:52:34.000,2023-08-21T00:52:34.000,1,1,4,38,15,0,0,0,15,90,13,111.6200027,21/08/2023 8:51,21/08/2023 8:51,21/08/2023 8:52,21/08/2023 8:53,,"moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward"
T1,1747,693,Commands_Lesson 7,tutorial,,3x5,377,2023-08-21T00:55:13.000,2023-08-21T00:55:13.000,0,0,1,10,5,0,0,0,5,280,4,151.7212982,21/08/2023 8:53,21/08/2023 8:53,21/08/2023 8:55,21/08/2023 8:55,,"moveForward
attack
moveForward
moveForward
moveForward"
T1,1588,689,Commands_Lesson 3,tutorial,,7x7,402,2023-08-21T00:49:43.000,2023-08-21T00:49:43.000,0,0,0,33,7,4,0,4,15,300,12,249.925293,21/08/2023 8:46,21/08/2023 8:46,21/08/2023 8:50,21/08/2023 8:50,,"repeatCount = 1;
while (repeatCount < 5)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 5)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}"
T1,1753,690,Commands_Lesson 4,tutorial,,7x7,402,2023-08-21T00:55:30.000,2023-08-21T00:55:30.000,1,0,1,32,5,3,0,3,11,300,6,340.6047058,21/08/2023 8:50,21/08/2023 8:50,21/08/2023 8:55,21/08/2023 8:55,,"repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}"
T1,1769,688,Commands_Lesson 2,tutorial,,7x7,381,2023-08-21T00:56:01.000,2023-08-21T00:56:01.000,0,0,1,32,8,0,0,0,8,300,6,409.7550049,21/08/2023 8:49,21/08/2023 8:49,21/08/2023 8:56,21/08/2023 8:56,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward"
T1,1590,690,Commands_Lesson 4,tutorial,,7x7,399,2023-08-21T00:49:46.000,2023-08-21T00:49:46.000,1,0,1,32,5,3,0,3,11,300,6,60.35910034,21/08/2023 8:49,21/08/2023 8:49,21/08/2023 8:50,21/08/2023 8:50,,"repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}"
T1,1637,691,Commands_Lesson 5,tutorial,,9x6,399,2023-08-21T00:51:05.000,2023-08-21T00:51:05.000,0,0,1,31,7,0,0,0,7,280,5,66.29000092,21/08/2023 8:50,21/08/2023 8:50,21/08/2023 8:51,21/08/2023 8:51,,"moveForward
turnRight
moveForward
attack
moveForward
moveForward
moveForward"
T1,1671,692,Commands_Lesson 6,tutorial,,7x10,399,2023-08-21T00:52:31.000,2023-08-21T00:52:31.000,1,1,4,38,6,3,0,3,12,90,9,76.01679993,21/08/2023 8:51,21/08/2023 8:51,21/08/2023 8:52,21/08/2023 8:52,,"repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
turnRight
attack
repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}"
T1,1695,693,Commands_Lesson 7,tutorial,,3x5,399,2023-08-21T00:53:09.000,2023-08-21T00:53:09.000,0,0,1,10,6,0,0,0,6,280,4,32.35200119,21/08/2023 8:53,21/08/2023 8:53,21/08/2023 8:53,21/08/2023 8:53,,"moveForward
attack
moveForward
moveForward
moveForward
moveForward"
T1,1719,694,Commands_Lesson 8,tutorial,,9x5,399,2023-08-21T00:54:12.000,2023-08-21T00:54:12.000,1,0,2,29,10,0,0,0,10,240,6,53.78279877,21/08/2023 8:53,21/08/2023 8:53,21/08/2023 8:54,21/08/2023 8:54,,"turnRight
moveForward
attack
moveForward
moveForward
moveForward
attack
moveForward
moveForward
moveForward"
T1,1741,696,For Loops_ Lesson 1,tutorial,,3x8,399,2023-08-21T00:55:03.000,2023-08-21T00:55:03.000,0,0,0,16,1,1,0,1,3,300,7,35.95589828,21/08/2023 8:54,21/08/2023 8:54,21/08/2023 8:55,21/08/2023 8:55,,"repeatCount = 1;
while (repeatCount < 8)
{
    repeatCount add 1
    moveForward
}"
T1,1608,688,Commands_Lesson 2,tutorial,,7x7,390,2023-08-21T00:50:17.000,2023-08-21T00:50:17.000,0,0,1,32,3,2,0,2,7,300,6,63.89160156,21/08/2023 8:49,21/08/2023 8:49,21/08/2023 8:50,21/08/2023 8:50,,"repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
turnRight
while (NotReachDest)
{
    moveForward
}"
T1,1587,690,Commands_Lesson 4,tutorial,,7x7,387,2023-08-21T00:49:42.000,2023-08-21T00:49:42.000,1,0,1,32,8,0,0,0,8,300,6,71.24220276,21/08/2023 8:49,21/08/2023 8:49,21/08/2023 8:50,21/08/2023 8:50,,"moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1633,691,Commands_Lesson 5,tutorial,,9x6,387,2023-08-21T00:51:02.000,2023-08-21T00:51:02.000,0,0,1,31,7,0,0,0,7,280,5,75.59200287,21/08/2023 8:50,21/08/2023 8:50,21/08/2023 8:51,21/08/2023 8:51,,"moveForward
turnRight
moveForward
attack
moveForward
moveForward
moveForward"
T1,1590,690,Commands_Lesson 4,tutorial,,7x7,399,2023-08-21T00:49:46.000,2023-08-21T00:49:46.000,1,0,1,32,5,3,0,3,11,300,6,60.35910034,21/08/2023 8:49,21/08/2023 8:49,21/08/2023 8:50,21/08/2023 8:50,,"repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}"
T1,1684,692,Commands_Lesson 6,tutorial,,7x10,387,2023-08-21T00:52:45.000,2023-08-21T00:52:45.000,1,1,4,38,5,3,0,3,11,250,17,94.6292038,21/08/2023 8:51,21/08/2023 8:51,21/08/2023 8:53,21/08/2023 8:53,,"repeatCount = 1;
while (repeatCount < 8)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 8)
{
    repeatCount add 1
    moveForward
}"
T1,1696,693,Commands_Lesson 7,tutorial,,3x5,387,2023-08-21T00:53:15.000,2023-08-21T00:53:15.000,0,0,1,10,5,0,0,0,5,280,4,24.45879936,21/08/2023 8:53,21/08/2023 8:53,21/08/2023 8:53,21/08/2023 8:53,,"moveForward
attack
moveForward
moveForward
moveForward"
T1,1743,694,Commands_Lesson 8,tutorial,,9x5,387,2023-08-21T00:55:06.000,2023-08-21T00:55:06.000,1,0,2,29,9,0,0,0,9,220,6,106.1728973,21/08/2023 8:53,21/08/2023 8:53,21/08/2023 8:55,21/08/2023 8:55,,"turnRight
moveForward
attack
moveForward
moveForward
attack
moveForward
moveForward
moveForward"
T1,1763,696,For Loops_ Lesson 1,tutorial,,3x8,387,2023-08-21T00:55:44.000,2023-08-21T00:55:44.000,0,0,0,16,1,1,0,1,3,300,7,30.64319992,21/08/2023 8:55,21/08/2023 8:55,21/08/2023 8:56,21/08/2023 8:56,,"repeatCount = 1;
while (repeatCount < 8)
{
    repeatCount add 1
    moveForward
}"
T1,1641,688,Commands_Lesson 2,tutorial,,7x7,392,2023-08-21T00:51:16.000,2023-08-21T00:51:16.000,0,0,1,32,7,0,0,0,7,300,6,36.00899887,21/08/2023 8:51,21/08/2023 8:51,21/08/2023 8:51,21/08/2023 8:51,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,1718,689,Commands_Lesson 3,tutorial,,7x7,392,2023-08-21T00:54:10.000,2023-08-21T00:54:10.000,0,0,0,33,15,0,0,0,15,300,12,87.43499756,21/08/2023 8:53,21/08/2023 8:53,21/08/2023 8:54,21/08/2023 8:54,,"moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1756,690,Commands_Lesson 4,tutorial,,7x7,392,2023-08-21T00:55:31.000,2023-08-21T00:55:31.000,1,0,1,32,8,0,0,0,8,300,6,55.95800018,21/08/2023 8:54,21/08/2023 8:55,21/08/2023 8:55,21/08/2023 8:55,,"moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1690,688,Commands_Lesson 2,tutorial,,7x7,445,2023-08-21T00:52:59.000,2023-08-21T00:56:23.000,0,0,1,32,7,0,0,0,7,300,6,705.8823242,21/08/2023 8:45,21/08/2023 8:45,21/08/2023 8:56,21/08/2023 8:56,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,1721,689,Commands_Lesson 3,tutorial,,7x7,445,2023-08-21T00:54:25.000,2023-08-21T00:58:22.000,0,0,0,33,15,0,0,0,15,300,12,110.1998978,21/08/2023 8:57,21/08/2023 8:57,21/08/2023 8:58,21/08/2023 8:58,,"moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1659,689,Commands_Lesson 3,tutorial,,7x7,400,2023-08-21T00:52:05.000,2023-08-21T00:52:05.000,0,0,0,33,15,0,0,0,15,300,12,528.1618042,21/08/2023 8:43,21/08/2023 8:43,21/08/2023 8:52,21/08/2023 8:52,,"moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1699,690,Commands_Lesson 4,tutorial,,7x7,400,2023-08-21T00:53:17.000,2023-08-21T00:53:17.000,1,0,1,32,8,0,0,0,8,300,6,65.49330139,21/08/2023 8:52,21/08/2023 8:52,21/08/2023 8:53,21/08/2023 8:53,,"moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1615,690,Commands_Lesson 4,tutorial,,7x7,391,2023-08-21T00:50:28.000,2023-08-21T00:51:25.000,1,0,1,32,8,0,0,0,8,300,6,38.28170013,21/08/2023 8:51,21/08/2023 8:51,21/08/2023 8:51,21/08/2023 8:51,,"moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1717,691,Commands_Lesson 5,tutorial,,9x6,391,2023-08-21T00:54:08.000,2023-08-21T00:54:08.000,0,0,1,31,17,0,0,0,17,300,13,156.936203,21/08/2023 8:52,21/08/2023 8:52,21/08/2023 8:54,21/08/2023 8:54,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1631,692,Commands_Lesson 6,tutorial,,7x10,408,2023-08-21T00:51:01.000,2023-08-21T00:51:01.000,1,1,4,38,18,0,0,0,18,60,9,90.50700378,21/08/2023 8:49,21/08/2023 8:50,21/08/2023 8:51,21/08/2023 8:51,,"moveForward
turnRight
attack
moveForward
attack
moveForward
turnLeft
moveForward
moveForward
turnRight
moveForward
turnRight
moveForward
moveForward
turnLeft
attack
turnRight
moveForward"
,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1,1644,693,Commands_Lesson 7,tutorial,,3x5,408,2023-08-21T00:51:31.000,2023-08-21T00:51:31.000,0,0,1,10,5,0,0,0,5,260,4,25.16480064,21/08/2023 8:51,21/08/2023 8:51,21/08/2023 8:51,21/08/2023 8:52,,"moveForward
attack
moveForward
moveForward
moveForward"
T1,1667,694,Commands_Lesson 8,tutorial,,9x5,408,2023-08-21T00:52:20.000,2023-08-21T00:52:20.000,1,0,2,29,9,0,0,0,9,220,6,44.47579956,21/08/2023 8:52,21/08/2023 8:52,21/08/2023 8:52,21/08/2023 8:52,,"turnRight
moveForward
attack
moveForward
moveForward
attack
moveForward
moveForward
moveForward"
T1,1601,691,Commands_Lesson 5,tutorial,,9x6,385,2023-08-21T00:50:00.000,2023-08-21T00:50:00.000,0,0,1,31,7,0,0,0,7,280,5,166.4459991,21/08/2023 8:47,21/08/2023 8:47,21/08/2023 8:50,21/08/2023 8:50,,"moveForward
turnRight
moveForward
attack
moveForward
moveForward
moveForward"
T1,1731,689,Commands_Lesson 3,tutorial,,7x7,411,2023-08-21T00:54:48.000,2023-08-21T00:54:48.000,0,0,0,33,16,0,0,0,16,300,12,411.2369995,21/08/2023 8:48,21/08/2023 8:48,21/08/2023 8:55,21/08/2023 8:55,,"moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,1702,688,Commands_Lesson 2,tutorial,,7x7,427,2023-08-21T00:53:26.000,2023-08-21T00:53:26.000,0,0,1,32,3,2,0,2,7,300,6,470.5275879,21/08/2023 8:46,21/08/2023 8:46,21/08/2023 8:53,21/08/2023 8:53,,"repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}"
T1,1580,689,Commands_Lesson 3,tutorial,,7x7,216,2023-08-21T00:49:23.000,2023-08-21T00:49:23.000,0,0,0,33,15,0,0,0,15,300,12,192.1605988,21/08/2023 8:46,21/08/2023 8:46,21/08/2023 8:49,21/08/2023 8:49,,"moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1634,690,Commands_Lesson 4,tutorial,,7x7,216,2023-08-21T00:51:02.000,2023-08-21T00:51:02.000,1,0,1,32,8,0,0,0,8,300,6,79.27100372,21/08/2023 8:50,21/08/2023 8:50,21/08/2023 8:51,21/08/2023 8:51,,"moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1682,691,Commands_Lesson 5,tutorial,,9x6,216,2023-08-21T00:52:44.000,2023-08-21T00:52:44.000,0,0,1,31,16,0,0,0,16,300,13,96.0789032,21/08/2023 8:51,21/08/2023 8:51,21/08/2023 8:53,21/08/2023 8:53,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
